"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022",
"IDA total","IDA","Imports of goods, services and primary income (BoP, current US$)","BM.GSR.TOTL.CD","","","","","","","","","","","","","","","","","","48211446714.9007","55105483888.6133","63604905153.7683","83841895145.4328","89972287371.4207","78811618032.162","70647100200.8479","67569842229.0056","67793239887.547","61404468683.5985","68170829063.858","72117295296.0422","74485896266.8881","84037470838.6667","90237324923.1897","93972308477.7457","99563039291.5274","106509617461.504","109944218618.441","115393661553.774","116046527596.548","116228824029.06","130287478341.94","131172831445.868","137574813257.217","141037625588.527","165230347846.337","197114153201.463","247358952806.895","292805372896.04","361021697272.597","452884945771.66","387629233092.195","472375746467.845","579839841190.778","598051676691.851","629259363597.641","649041327732.091","593837272685.369","557649872564.203","623381854722.152","714338875602.629","740741889186.044","630645908512.673","791186862823.29","",
"IDA blend","IDB","Imports of goods, services and primary income (BoP, current US$)","BM.GSR.TOTL.CD","","","","","","","","","","","","","","","","","","23418921356.5037","26724370560.6615","29908731512.6369","40676326753.7499","44682339668.3","38187416028.4467","32340219010.3593","29723467495.0619","28805607496.1006","24031958946.1762","27947641537.3084","29637471902.7387","30894032386.6241","35648569444.2978","39587691218.4776","39973600816.9649","43093758292.0621","44086939433.5603","39593053135.7392","42306160669.0019","42416413495.0832","39896502888.6614","50663325087.8983","47259039361.6902","51230362117.3489","52707360462.9594","64651813787.8119","74030773295.1012","100059501103.188","119655279029.368","152195069758.451","192885932820.833","157518703252.762","197122872779.616","241889698537.978","235181369748.224","237256595442.556","243986950106.71","213173285161.214","179747658345.516","208125858578.387","250735299260.694","272783849473.255","214244976484.817","254639647885.429","287035205480.373",
"Indonesia","IDN","Imports of goods, services and primary income (BoP, current US$)","BM.GSR.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","25694000000","26732000000","26318000000","24175000000","22150000000","20142000000","21187000000","23021000000","26858000000","33110000000","37896000000","41356000000","44237000000","49479000000","61641000000","66597000000","71017000000","54129157373.1649","53861672637.3057","66903347016.5108","59488522608.6957","61062217694.29","64218536131.2601","80384415780.1445","101532626750.299","103990854863.009","120347692273.38","154884602429.665","121192257322.017","168056210247.314","218103413529.766","242168482491.245","240922260386.227","233683071337.385","197194291872.884","193254477701.846","220480902224.195","258762192701.164","245377166670.516","194004507113.991","256278356576.902","316186435334.185",
"IDA only","IDX","Imports of goods, services and primary income (BoP, current US$)","BM.GSR.TOTL.CD","","","","","","","","","","","","","","","","","","","","32142996479.2215","40739335485.5325","42394759377.5915","38357225168.0124","36792692240.5749","36729000690.0741","38134794768.1089","37151876190.4434","39677476723.2915","41885420962.5294","42910613137.4642","47410184249.2729","49250798229.7298","52939631901.1933","55140682795.4272","61531668870.4007","70624581836.94","73221296854.0399","73789304287.2671","76917626308.0038","79244112663.6127","84195054761.7738","86329294620.2879","88280537877.1073","100038661887.005","122939539291.821","146219177155.655","171888998347.567","207343186526.992","258168206258.201","228316241063.954","273103904626.937","335317644252.455","361136618618.203","390746936129.211","403799654872.958","379913046456.413","378036778384.888","415256847326.332","463349906842.767","467092733125.858","418055767790.983","541716396588.262","",
"Isle of Man","IMN","Imports of goods, services and primary income (BoP, current US$)","BM.GSR.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"India","IND","Imports of goods, services and primary income (BoP, current US$)","BM.GSR.TOTL.CD","","","","","","","","","","","","","","","","6394626958.10508","6118738418.78803","7027714616.29815","9449307673.97583","12423223569.6495","17451115786.088","17910228304.2568","18207789822.3322","18554243032.3263","19024020843.8954","20330806881.6983","21212906196.3328","23895539116.2955","27623307972.9212","30625708881.7616","33220027613.2999","31266815940.6554","33954216789.3276","34726345304.8704","42242402582.9051","53444320283.1687","59626600012.0708","63174522440.9546","64810422973.5582","68456758095.3407","80488502034.9993","78976767750.0772","82838857142.9202","101344778633.246","139722106701.715","194154269868.644","239530781131.326","297951343493.558","400437066913.923","349528915346.268","464622088118.448","579252729071.656","610650438038.651","593440641146.985","591134073843.447","529773845232.933","514858869345.59","606582892875.938","694097579862.359","672210270766.616","547676200354.354","778451237133.577","972575753825.618",
"Not classified","INX","Imports of goods, services and primary income (BoP, current US$)","BM.GSR.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Ireland","IRL","Imports of goods, services and primary income (BoP, current US$)","BM.GSR.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","223942334677.434","266749495950.267","337595350136.73","356116752990.819","282049857150.469","279332599631.312","306767568621.596","313170938377.465","314315212280.095","361149068250.868","406014798655.786","449219988537.522","490136109629.711","546173633618.489","665048489233.705","707252084108.78","743086063632.901","824068494419.983",
"Iran, Islamic Rep.","IRN","Imports of goods, services and primary income (BoP, current US$)","BM.GSR.TOTL.CD","","","","","","","","","","","","","","","","","20303000000","25603000000","21760000000","15008000000","16509000000","16728000000","15840000000","22484000000","18570000000","15414000000","12933000000","14443000000","13045000000","16570000000","22370000000","30990000000","29214000000","25030000000","16256000000","15907000000","18970000000","18219000000","17777000000","16363000000","18107000000","","","","","","","","","","","","","","","","","","","","","","",
"Iraq","IRQ","Imports of goods, services and primary income (BoP, current US$)","BM.GSR.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","31304100000","28948500000","26478500000","37887000000","44165000000","47678200000","53166000000","64467000000","72899200000","70226600000","59981512000","46012060000","50413700000","59796300000","75160500000","57402200000","53272700000","",
"Iceland","ISL","Imports of goods, services and primary income (BoP, current US$)","BM.GSR.TOTL.CD","","","","","","","","","","","","","","","","","600800000","777800000","888200000","1102600000","1288400000","1366200000","1312400000","1154900000","1238100000","1339700000","1556500000","2136000000","2203500000","2031800000","2361650092.00871","2469400873.22079","2371952450.25183","2044580474.19146","2127190074.61787","2533116086.63008","2897240553.63686","2928169618.41876","3547228602.31217","3624569746.48511","3907537455.25494","3558389843.24426","3496811792.54704","4630096538.83644","6319139004.21345","9196271648.4764","11871661362.9181","14613927544.1581","13284260002.7202","8359212026.34939","8477671016.0527","10282269034.8661","9404266093.47602","8541093581.79072","9219031372.80448","8659817589.10362","9173102399.71721","10890173246.6956","11653694070.0324","9834234966.80917","7530600829.99401","10625458494.7717","13848045628.2646",
"Israel","ISR","Imports of goods, services and primary income (BoP, current US$)","BM.GSR.TOTL.CD","667000000","823000000","","","","1222000000","1283000000","1447000000","1753000000","2120000000","2614000000","3096000000","3219000000","5263000000","6756000000","7537000000","7466000000","7818000000","9712000000","11590000000","13458000000","14610300000","14650000000","14813200000","15104300000","14728200000","15541200000","19612000000","20459600000","20726600000","23799100000","25600200000","27584400000","30273900000","34028200000","39580500000","42645500000","43036900000","42475300000","48711500000","58746900000","51899200000","49847100000","52080600000","59954400000","65210700000","71829700000","85402200000","95774500000","74687900000","88279500000","105016600000","107035700000","107424700000","106980400000","99142100000","104697400000","112824800000","124334900000","125683700000","111826600000","150144900000","175818200000",
"Italy","ITA","Imports of goods, services and primary income (BoP, current US$)","BM.GSR.TOTL.CD","","","","","","","","","","","18015521581.9845","19738106741.0681","24098494890.2424","33519044235.1997","48142684556.9525","45623735572.4735","50061472457.8064","55448253032.073","65382545233.0683","88589458547.9298","114982464871.031","111210017016.97","105750158428.723","96320562161.6268","102575443302.46","106878340717.546","123903803495.701","155411317948.518","172391163219.01","194024270110.892","248907944672.876","252087567152.821","283129716246.399","234482439991.262","249894529680.293","294650781697.203","305042795392.761","310761329125.724","329323930135.284","327424713996.341","336170463831.862","335753454282.124","360918690622.477","431109421587.111","497823444090.548","540744586813.711","622040980854.979","733966051676.558","800753277253.513","600196110014.774","660737546712.985","748115536281.637","648723507021.33","643068790812.467","650327835196.916","562157005628.026","554023609104.778","617489659503.212","676502659586.704","638417528357.514","539427108869.634","698658874790.405","833926548056.834",
"Jamaica","JAM","Imports of goods, services and primary income (BoP, current US$)","BM.GSR.TOTL.CD","","","","","","","","","","","","","","","","","1251400000","1069200000","1245600000","1439900000","1678300000","1960900000","1924800000","1788785883.80393","1787937211.8","1788970581.38382","1597476002.83167","1947059484.28944","2246100000","2793599894.3207","2927700638.32894","2757100000","2624400000","3056900000","3511100000","4246400000","4230900000","4503500000","4501900000","4506900000","4969800000","5242500000","5603295000","5703386367.27278","6116125950.10496","6971683766.32551","8092118010.08603","9667906419.83149","10970110361.5629","7259174492.37274","7191595695.44902","8567374300.27084","8361598051.31112","8122956317.12734","8041836694.89868","7362381035.26155","7146622740.3235","7964669484.38874","8835025887.21179","9130143454.86753","6713213550.58686","8204488847.36513","10529769648.2416",
